France,51373.88638889075
Netherlands,29727.362638889877
Denmark,10876.731805555399
United Kingdom,10627.697083333132
Spain,9042.461666666573
Germany,5031.608749999942
Belgium,3779.1806944444493
Sweden,2802.0709722222223
Croatia,2682.605416666659
Italy,1971.4604166666588
Poland,621.2802777777788
Bulgaria,522.0500000000002
Portugal,309.88458333333335
Ireland,73.38388888888889
Latvia,61.308055555555555
Lithuania,60.52930555555556
Romania,46.73375000000001
Slovenia,4.103472222222223
Cyprus,2.3569444444444443
