Netherlands,13485.553333333362
France,11126.381111111112
Denmark,5241.486249999982
Germany,2346.4702777777843
Belgium,862.3850000000003
United Kingdom,785.7020833333339
Sweden,691.9654166666677
Spain,652.2970833333316
Croatia,382.9306944444445
Bulgaria,288.8447222222228
Portugal,246.88819444444513
Poland,156.97319444444443
Greece,118.64111111111104
Italy,101.98319444444446
Romania,60.51666666666667
Finland,4.685416666666666
Greenland,1.3587500000000001
Latvia,0.6333333333333333
Estonia,0.5290277777777777
